Wall time,Step,Value
1725613245.1581528,1,0.007708447519689798
1725613248.1899807,2,0.0
1725613251.2361903,3,0.00013863216736353934
1725613254.292093,4,0.004777655471116304
1725613257.3128004,5,0.004884952679276466
1725613260.3504937,6,0.0019385658670216799
1725613263.3838975,7,0.008624174632132053
1725613266.4026399,8,0.003816618351265788
1725613269.426593,9,0.12042608857154846
1725613272.454418,10,0.049080271273851395
1725613275.4618726,11,0.01619996502995491
1725613278.4912996,12,0.002898284001275897
1725613281.5332515,13,0.27009665966033936
1725613284.5710745,14,0.001107292016968131
1725613287.5926428,15,0.0503321997821331
1725613290.623999,16,0.17946448922157288
1725613293.6318586,17,0.040520161390304565
1725613296.6628811,18,0.05451999604701996
1725613299.7149286,19,0.017574453726410866
1725613302.7367926,20,0.23602335155010223
1725613305.7496192,21,0.15112055838108063
1725613308.778583,22,0.2471301257610321
1725613311.8099394,23,0.23152214288711548
1725613314.8486493,24,0.34778299927711487
1725613317.8867254,25,0.09710800647735596
1725613320.9120731,26,0.1865432858467102
1725613323.935518,27,0.1314409077167511
1725613326.95539,28,0.3577743172645569
1725613329.9949174,29,0.3153541386127472
1725613333.021774,30,0.22621385753154755
1725613336.0542529,31,0.25923317670822144
1725613339.0723279,32,0.409239262342453
1725613342.0910752,33,0.24596767127513885
1725613345.1220326,34,0.3684707581996918
1725613348.1409698,35,0.3191746473312378
1725613351.1717288,36,0.2958851158618927
1725613354.2071936,37,0.30164992809295654
1725613357.2588542,38,0.3094053864479065
1725613360.2624898,39,0.3267081677913666
1725613363.3129592,40,0.33814406394958496
1725613366.3477542,41,0.231981560587883
1725613369.3598754,42,0.4100322723388672
1725613372.393308,43,0.39368048310279846
1725613375.4190636,44,0.2669914662837982
1725613378.422714,45,0.39287683367729187
1725613381.4658341,46,0.3576343357563019
1725613384.4913716,47,0.36829304695129395
1725613387.529072,48,0.310952752828598
1725613390.5460258,49,0.27666574716567993
1725613393.5663843,50,0.2845984399318695
1725613396.6108189,51,0.2896677851676941
1725613399.643578,52,0.3426666259765625
1725613402.68308,53,0.36479052901268005
1725613405.7398846,54,0.3613789975643158
1725613408.7592356,55,0.39501768350601196
1725613411.7886026,56,0.41288718581199646
1725613414.8262265,57,0.42084017395973206
1725613417.8580453,58,0.332925409078598
1725613420.8899956,59,0.38053545355796814
