Wall time,Step,Value
1725608220.925455,1,0.06029880419373512
1725608223.9908357,2,0.003127641510218382
1725608227.0391235,3,0.11133624613285065
1725608230.0598106,4,0.004458652343600988
1725608233.0936832,5,0.09227602183818817
1725608236.140825,6,0.12328243255615234
1725608239.298646,7,0.10606884956359863
1725608242.5579042,8,0.09974627196788788
1725608245.853535,9,0.0
1725608249.0966594,10,0.0019475845620036125
1725608252.3151362,11,0.0009346985607407987
1725608255.611634,12,0.0012728044530376792
1725608258.8623703,13,0.24492238461971283
1725608262.0833516,14,0.006743372417986393
1725608265.3927774,15,0.19724641740322113
1725608268.6318166,16,0.0023726802319288254
1725608271.860589,17,0.3008432388305664
1725608275.161074,18,0.3262913227081299
1725608278.459193,19,0.33326640725135803
1725608281.6922355,20,0.35207638144493103
1725608284.9822903,21,0.32662272453308105
1725608288.2777097,22,0.10679304599761963
1725608291.469413,23,0.18164578080177307
1725608294.7724688,24,0.20292115211486816
1725608298.0750642,25,0.31793373823165894
1725608301.2976067,26,0.21052631735801697
1725608304.5906386,27,0.38878533244132996
1725608307.8774166,28,0.37571609020233154
1725608310.908763,29,0.23947450518608093
1725608313.9765515,30,0.18481053411960602
1725608317.031726,31,0.38182929158210754
1725608320.063763,32,0.4081653654575348
1725608323.1055133,33,0.40406790375709534
1725608326.103766,34,0.3738800287246704
1725608329.1655664,35,0.36912062764167786
1725608332.630977,36,0.21662671864032745
1725608336.4829836,37,0.21140320599079132
1725608340.2699602,38,0.37691816687583923
1725608343.4842174,39,0.33347123861312866
1725608346.5613809,40,0.3954469561576843
1725608349.5657094,41,0.3731648027896881
1725608352.554621,42,0.33990731835365295
1725608355.5613642,43,0.39689844846725464
1725608358.6097348,44,0.3867414891719818
1725608361.6347373,45,0.3797529935836792
1725608364.6715007,46,0.19462209939956665
1725608367.6875238,47,0.33512479066848755
1725608370.7118905,48,0.41206595301628113
1725608373.7514431,49,0.3620120882987976
1725608376.7423646,50,0.4058369994163513
1725608379.7807198,51,0.3988669812679291
1725608382.8223662,52,0.3839241862297058
1725608385.8158743,53,0.39067375659942627
1725608388.8309352,54,0.3818748891353607
1725608391.8684971,55,0.3154860734939575
1725608394.9144542,56,0.3959827721118927
1725608397.9363961,57,0.390716552734375
1725608401.0005744,58,0.38507744669914246
1725608404.069132,59,0.39972394704818726
1725608407.0917804,60,0.39046090841293335
1725608410.1277323,61,0.3963707387447357
1725608413.1683338,62,0.32737499475479126
1725608416.174343,63,0.30841630697250366
1725608419.1879346,64,0.40532612800598145
1725608422.2323463,65,0.3984084725379944
1725608425.2642865,66,0.3727230727672577
1725608428.2632186,67,0.33335086703300476
1725608431.295724,68,0.3107440769672394
1725608434.2886322,69,0.3914359509944916
1725608437.2985518,70,0.4128088653087616
1725608440.3491004,71,0.40869781374931335
1725608443.348418,72,0.38997527956962585
1725608446.355964,73,0.3955238461494446
1725608449.3840156,74,0.40138760209083557
1725608452.3891416,75,0.3869459331035614
1725608455.3829765,76,0.406876802444458
1725608458.3873882,77,0.37472429871559143
1725608461.3802125,78,0.40960633754730225
1725608464.3800542,79,0.42042359709739685
1725608467.378496,80,0.41173747181892395
1725608470.3944232,81,0.3738265335559845
1725608473.4042954,82,0.3886239230632782
1725608476.3896117,83,0.20689161121845245
1725608479.3850803,84,0.4090384840965271
1725608482.4160337,85,0.32616567611694336
1725608485.467008,86,0.41416218876838684
1725608488.4730165,87,0.4135076105594635
1725608491.4853265,88,0.4330734610557556
1725608494.5207841,89,0.34149038791656494
1725608497.521379,90,0.40696996450424194
1725608500.5414498,91,0.36276304721832275
1725608503.5619085,92,0.3196581304073334
1725608506.5762658,93,0.31192371249198914
1725608509.5855925,94,0.3244306743144989
1725608512.592939,95,0.32123762369155884
1725608515.593672,96,0.3814462125301361
1725608518.6190155,97,0.4176498055458069
1725608521.6373646,98,0.3922782838344574
1725608524.6733236,99,0.28707680106163025
1725608527.7013948,100,0.41198351979255676
1725608530.72304,101,0.4082399606704712
1725608533.7442877,102,0.3812887668609619
1725608536.7613094,103,0.4080903232097626
1725608539.7596338,104,0.40916135907173157
1725608542.7700794,105,0.4073711633682251
1725608545.826409,106,0.41061633825302124
1725608548.8464558,107,0.40671399235725403
1725608551.8529754,108,0.3871663808822632
1725608554.8573413,109,0.31289249658584595
1725608557.897883,110,0.42570626735687256
1725608560.9032068,111,0.420335590839386
1725608563.9101334,112,0.3263227045536041
1725608566.9274747,113,0.40621623396873474
1725608569.9378018,114,0.39614516496658325
1725608572.9661534,115,0.41444092988967896
1725608576.0091097,116,0.39322686195373535
1725608579.0634265,117,0.4077342450618744
1725608582.0643284,118,0.3921094536781311
1725608585.093673,119,0.27314937114715576
1725608588.1363542,120,0.4114280641078949
1725608591.150006,121,0.3948734998703003
1725608594.1963496,122,0.3919050097465515
1725608597.1955686,123,0.4212982952594757
1725608600.229506,124,0.42992880940437317
1725608603.2616377,125,0.42401209473609924
1725608606.2769926,126,0.39628300070762634
1725608609.3160617,127,0.413083016872406
