Wall time,Step,Value
1725871434.7250404,1,0.48143497109413147
1725871485.2968202,2,0.5838634967803955
1725871537.0374212,3,0.5379267334938049
1725871588.680347,4,0.5539297461509705
1725871640.345889,5,0.562678873538971
1725871691.95052,6,0.5603302717208862
1725871743.6248288,7,0.5417463779449463
1725871795.2597318,8,0.5949801206588745
1725871847.1372702,9,0.6119411587715149
1725871898.880213,10,0.6183487176895142
1725871950.6594436,11,0.5679069757461548
1725872002.2688272,12,0.5934142470359802
1725872053.852693,13,0.6039735078811646
1725872105.4540038,14,0.6327702403068542
1725872157.3324227,15,0.6303995251655579
1725872209.0440135,16,0.6220893263816833
1725872260.715335,17,0.6174588203430176
1725872312.2524202,18,0.6019109487533569
1725872363.9089718,19,0.6256410479545593
1725872415.487284,20,0.6125856637954712
1725872467.0083525,21,0.6257460713386536
1725872518.4931805,22,0.6295599937438965
1725872570.0512285,23,0.6199235320091248
1725872621.6079278,24,0.6514666676521301
1725872673.4809523,25,0.6337108016014099
1725872725.4142153,26,0.6442064642906189
1725872776.9658017,27,0.6356181502342224
1725872828.5764341,28,0.6394309401512146
1725872880.1648152,29,0.6399812698364258
1725872931.8289392,30,0.6399567127227783
1725872983.5246131,31,0.6395298838615417
1725873035.0429072,32,0.6327670812606812
1725873086.599366,33,0.6367843747138977
1725873138.094575,34,0.6376687288284302
1725873189.722143,35,0.6468687653541565
1725873241.175315,36,0.6513856649398804
1725873292.7180455,37,0.6554486751556396
1725873344.4649792,38,0.6180621385574341
1725873395.9035654,39,0.6433811783790588
1725873447.3797388,40,0.6362313032150269
1725873498.9011855,41,0.6383959650993347
1725873550.460573,42,0.6479958295822144
1725873601.961714,43,0.6483670473098755
1725873653.4175012,44,0.6268532276153564
1725873705.066171,45,0.6418383121490479
1725873756.5132031,46,0.640769362449646
1725873807.9848833,47,0.632236897945404
1725873859.540474,48,0.6162993907928467
1725873910.9625876,49,0.6222831606864929
1725873962.5056376,50,0.615664541721344
1725874014.0892599,51,0.6530117392539978
1725874065.6931155,52,0.6453498601913452
1725874117.220705,53,0.6474426984786987
1725874168.869408,54,0.633209764957428
1725874220.4885874,55,0.6156793832778931
1725874272.0932612,56,0.6435642242431641
1725874323.6854336,57,0.6311392784118652
1725874375.2511175,58,0.6397911906242371
1725874426.9987955,59,0.6267213821411133
1725874478.6872392,60,0.6243937611579895
1725874530.3219056,61,0.6394760608673096
1725874581.9717445,62,0.6288874745368958
1725874633.6059623,63,0.6419859528541565
1725874685.254299,64,0.633079469203949
1725874736.8174534,65,0.6272718906402588
1725874788.3942177,66,0.6392573714256287
1725874840.1261764,67,0.6345746517181396
1725874891.884097,68,0.6410623788833618
1725874943.7492125,69,0.6356244087219238
1725874995.2922392,70,0.638978898525238
1725875046.9523988,71,0.6342915296554565
1725875098.6405602,72,0.63984614610672
1725875150.143973,73,0.6386312246322632
1725875201.7163968,74,0.6341063976287842
1725875253.2811706,75,0.64005047082901
1725875304.9695446,76,0.6265945434570312
1725875356.5590003,77,0.6432511806488037
1725875408.204106,78,0.642373263835907
