Wall time,Step,Value
1724155240.9236615,1,0.3013128936290741
1724155295.7258186,2,0.3341413736343384
1724155351.5489533,3,0.33049288392066956
1724155407.0691822,4,0.37063199281692505
1724155462.9684713,5,0.37624162435531616
1724155518.7634602,6,0.4556812345981598
1724155574.515363,7,0.45191821455955505
1724155630.007548,8,0.45330432057380676
1724155685.4990942,9,0.4262184202671051
1724155740.9732614,10,0.44012394547462463
1724155796.449994,11,0.42691197991371155
1724155851.9218714,12,0.49124568700790405
1724155907.6974912,13,0.4153106212615967
1724155963.1397648,14,0.3921751379966736
1724156018.6140435,15,0.46830520033836365
1724156074.5045588,16,0.44788026809692383
1724156130.2409139,17,0.5490137934684753
1724156186.6141365,18,0.5082358121871948
1724156242.3891983,19,0.4394066035747528
1724156298.2116694,20,0.40089675784111023
1724156353.9756079,21,0.4698026776313782
1724156409.7226207,22,0.49908292293548584
1724156465.5445757,23,0.4939790964126587
1724156521.3295422,24,0.4606580138206482
1724156577.2419584,25,0.4089222252368927
1724156633.316647,26,0.49807101488113403
1724156689.0843134,27,0.46890878677368164
1724156744.9475908,28,0.467605322599411
1724156800.7045643,29,0.45340073108673096
1724156856.9560423,30,0.46384426951408386
1724156912.6514945,31,0.4950239062309265
1724156968.3594606,32,0.45824334025382996
1724157024.0804162,33,0.47970762848854065
1724157079.8036196,34,0.5246302485466003
1724157135.6092992,35,0.49340060353279114
1724157191.3697944,36,0.510083019733429
1724157247.0421927,37,0.489579975605011
1724157302.8368766,38,0.515138566493988
1724157358.3538396,39,0.5188580751419067
1724157413.8400562,40,0.497709184885025
1724157469.3826354,41,0.46899405121803284
1724157524.8944702,42,0.5208682417869568
1724157580.365268,43,0.4902052581310272
1724157635.882473,44,0.49782463908195496
1724157691.4223468,45,0.5116651654243469
1724157746.940303,46,0.44950780272483826
1724157802.4013846,47,0.4817110002040863
1724157857.8553605,48,0.5422115921974182
1724157913.3357604,49,0.5084472894668579
1724157968.7787127,50,0.5551848411560059
1724158024.581024,51,0.5079203248023987
1724158080.072952,52,0.50404292345047
1724158135.5704725,53,0.5036684274673462
1724158191.0330653,54,0.5077235698699951
1724158246.58524,55,0.5373103022575378
1724158302.0219986,56,0.5223967432975769
1724158357.4768505,57,0.5000724792480469
1724158412.9141707,58,0.5206665992736816
1724158468.3937507,59,0.5501139760017395
1724158523.8412137,60,0.53878253698349
1724158579.3950305,61,0.5289538502693176
1724158635.1460364,62,0.5108823776245117
1724158690.5382664,63,0.49619242548942566
1724158745.9700487,64,0.5093504786491394
1724158801.3864746,65,0.5270631313323975
1724158856.816086,66,0.49248531460762024
1724158912.604785,67,0.4901964068412781
1724158968.3342984,68,0.5592012405395508
1724159024.5816355,69,0.5011281371116638
1724159080.3527653,70,0.5263608694076538
1724159136.07924,71,0.509638249874115
1724159191.7814977,72,0.49691832065582275
1724159247.5341837,73,0.5722714066505432
1724159303.9096572,74,0.5372042655944824
1724159359.6640375,75,0.5491272211074829
1724159415.4142015,76,0.5432058572769165
1724159471.4671214,77,0.4982700049877167
1724159527.2086394,78,0.494912326335907
1724159582.9264536,79,0.4987977147102356
1724159638.6498988,80,0.5222228169441223
1724159694.3580525,81,0.5465322732925415
1724159750.179922,82,0.5331586003303528
1724159805.9175966,83,0.5318192839622498
1724159861.6921797,84,0.5308116674423218
1724159917.463446,85,0.5348228812217712
1724159973.2902231,86,0.5307374000549316
1724160028.9873745,87,0.5220184922218323
1724160084.6688638,88,0.5298184752464294
1724160140.3589315,89,0.4854934811592102
1724160196.0251794,90,0.5078206062316895
1724160251.5685527,91,0.5594998598098755
1724160307.1164124,92,0.5365102887153625
1724160362.8448455,93,0.5266616940498352
1724160418.6274927,94,0.5100453495979309
1724160474.3546288,95,0.50015789270401
1724160530.25198,96,0.5397314429283142
1724160585.9765859,97,0.502585768699646
1724160641.733856,98,0.529999852180481
1724160697.4563515,99,0.5213820338249207
1724160753.2027125,100,0.5236141681671143
1724160808.951778,101,0.5199419260025024
1724160864.760774,102,0.5256264805793762
1724160920.590879,103,0.5151021480560303
1724160976.3251097,104,0.4908192455768585
1724161032.0469263,105,0.5210208296775818
1724161087.802959,106,0.5446032285690308
1724161143.5968945,107,0.5089355111122131
1724161199.4237838,108,0.5304946303367615
1724161255.168268,109,0.4954339861869812
1724161310.9291952,110,0.49550899863243103
1724161366.7219434,111,0.5022203326225281
1724161422.4730272,112,0.49896204471588135
1724161478.2107594,113,0.49661901593208313
