Wall time,Step,Value
1726586346.2111113,1,0.0346573181450367
1726588401.1552584,2,0.041430700570344925
1726590467.8137178,3,0.051334820687770844
1726592529.7030225,4,0.053671251982450485
1726594581.9004998,5,0.06356354802846909
1726596648.9812098,6,0.06385677307844162
1726598725.5498567,7,0.07465775310993195
1726600746.6750922,8,0.07960717380046844
1726602784.4319332,9,0.08582406491041183
1726604819.2112164,10,0.1009342148900032
1726606860.2765431,11,0.10914573073387146
1726608903.5292583,12,0.11764907091856003
1726610895.9412324,13,0.13042408227920532
1726612887.431436,14,0.13746032118797302
1726614878.770917,15,0.13267815113067627
1726616884.9675555,16,0.15205027163028717
1726618900.1163,17,0.15457399189472198
1726620892.752059,18,0.16749531030654907
1726622908.2428336,19,0.1630992740392685
1726624902.1816754,20,0.17416679859161377
1726626938.0317163,21,0.1719023585319519
1726628960.1760466,22,0.18359802663326263
1726630946.211967,23,0.1835792064666748
1726632938.0112672,24,0.18313543498516083
1726634930.501395,25,0.18538765609264374
1726636929.375179,26,0.17513902485370636
1726638920.7206264,27,0.18701788783073425
1726640913.9858007,28,0.18064190447330475
1726642907.614978,29,0.1826181709766388
1726645028.549133,30,0.1851332038640976
1726647079.4608872,31,0.18359805643558502
1726649083.2898862,32,0.18252386152744293
1726652039.2101104,33,0.19378957152366638
1726654638.214482,34,0.18196220695972443
1726656707.2277703,35,0.190944641828537
1726658765.3202484,36,0.18324397504329681
1726660762.104007,37,0.19191592931747437
1726662751.9720697,38,0.18601447343826294
1726664742.688558,39,0.19266241788864136
1726666769.2315824,40,0.18729792535305023
1726668844.5123758,41,0.19113683700561523
1726670895.1865902,42,0.18986959755420685
1726672922.109623,43,0.18987342715263367
1726674912.5848174,44,0.1840868592262268
1726676925.629557,45,0.1858939230442047
1726678924.438848,46,0.17487578094005585
1726680911.1819117,47,0.19109685719013214
1726682905.4118693,48,0.181686669588089
1726684958.3988178,49,0.19117780029773712
1726687017.7787974,50,0.18105913698673248
1726689145.3885806,51,0.19008854031562805
1726691197.9062924,52,0.18813179433345795
1726693244.024812,53,0.18750227987766266
1726695296.2636726,54,0.18864478170871735
1726697336.567584,55,0.18935249745845795
1726699740.43772,56,0.18599362671375275
1726701783.6710265,57,0.18373778462409973
1726703820.100739,58,0.18058165907859802
1726705856.4771917,59,0.1833713948726654
1726707894.2124386,60,0.1804126650094986
1726709935.5338674,61,0.17828287184238434
1726711906.2359746,62,0.18394802510738373
1726713881.8597074,63,0.1745774745941162
1726715851.858263,64,0.1634809970855713
1726717828.3061523,65,0.1707714945077896
1726719798.2122858,66,0.17411629855632782
1726721786.566101,67,0.1687833070755005
1726723759.8069682,68,0.17847749590873718
1726725725.2881896,69,0.17128150165081024
1726727691.5872912,70,0.18000338971614838
1726729658.0197136,71,0.18321959674358368
1726731662.3248906,72,0.1800820380449295
1726733674.6537385,73,0.1712825745344162
1726735789.5757725,74,0.18283869326114655
